algorithm,params,min,mean,std,time
NN,start=0,8965.169966104793,8965.169966104793,0,0.0001501000951975584
NN,start=12,8999.541686538136,8999.541686538136,0,0.00010830000974237919
NN,start=24,10177.650858754903,10177.650858754903,0,9.58999153226614e-05
NN,start=36,10466.257965929759,10466.257965929759,0,0.00010529998689889908
NN,best_of_k=1,8965.169966104793,8965.169966104793,0,0.00013069994747638702
NN,best_of_k=5,8965.169966104793,8965.169966104793,0,0.0004461000207811594
NN,best_of_k=10,8965.169966104793,8965.169966104793,0,0.0008594000246375799
NN,best_of_k=20,8793.762394544243,8793.762394544243,0,0.0017077999655157328
IHC,"neigh=swap, iters=1000, restarts=10",13240.534438843628,13892.280165107204,627.3796014660464,0.030048559978604318
IHC,"neigh=insert, iters=1000, restarts=10",-13891.085837180142,-10708.817844587766,1988.6146485193544,0.036736779985949396
IHC,"neigh=two_opt, iters=1000, restarts=10",9563.443310070019,10320.305313436753,506.54096506446155,0.03351993998512626
IHC,"neigh=two_opt, iters=100, restarts=10",21320.318003043554,23436.26132436722,1546.5898832809205,0.003290179977193475
IHC,"neigh=two_opt, iters=500, restarts=10",12606.084199006997,13038.676284026553,333.34941874327603,0.018384699989110232
IHC,"neigh=two_opt, iters=1000, restarts=10",10060.462247392044,10639.425760529033,467.1453251260788,0.03365322006866336
IHC,"neigh=two_opt, iters=2000, restarts=10",9037.409525896026,9358.200948114774,249.60110040920847,0.07084452002309263
IHC,"neigh=two_opt, iters=1000, restarts=5",10597.565181337468,11180.20890302811,540.0822647085139,0.019594100024551152
IHC,"neigh=two_opt, iters=1000, restarts=10",10128.122081193429,10813.331918372993,567.4291076068446,0.0360918799880892
IHC,"neigh=two_opt, iters=1000, restarts=20",9455.995080148969,10389.489831809095,596.8686633228737,0.06796265998855233
IHC,"neigh=two_opt, iters=1000, restarts=30",10231.634370678974,10335.624718850599,122.24209885672461,0.1036316600162536
IHC,"neigh=two_opt, iters=2000, no_improve=50",11169.314016909964,12033.221784510946,729.4334568844478,0.02387872003018856
IHC,"neigh=two_opt, iters=2000, no_improve=100",9553.676415420687,10294.292450561423,531.6891652667384,0.04347143997438252
IHC,"neigh=two_opt, iters=2000, no_improve=200",9125.073811475786,9234.880160570003,147.77620779300256,0.0642267600633204
IHC,"neigh=two_opt, iters=2000, no_improve=500",8863.164122110418,9227.832638965188,335.72459387215514,0.06769528002478183
IHC_INTENSIFICATION,"iters=1000, restarts=10",7964.875372537715,8962.596218874785,627.6033355252439,0.03925202004611492
SA,"neigh=swap, temp=1000, alpha=0.99, iters=5000",12461.969609357244,14260.168182942518,1291.2096304440086,0.023504099948331712
SA,"neigh=insert, temp=1000, alpha=0.99, iters=5000",10894.872419375135,11392.188263111097,446.16642940375095,0.022236379981040954
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",8663.42261542512,9039.394135852686,338.95942393762357,0.029677700065076352
SA,"neigh=two_opt, temp=100, alpha=0.99, iters=5000",8806.64531592611,9282.28422961756,294.9413056356446,0.02769574001431465
SA,"neigh=two_opt, temp=500, alpha=0.99, iters=5000",8948.661807668448,9184.302601781716,247.35081474668735,0.02728478000499308
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",8945.001081849881,9173.583387574117,210.6965458885333,0.0275342199485749
SA,"neigh=two_opt, temp=5000, alpha=0.99, iters=5000",8772.742519711717,9096.98875685557,378.59997794505716,0.03111225995235145
SA,"neigh=two_opt, temp=1000, alpha=0.9, iters=5000",14543.056664198071,17857.25068166428,2375.6637644455136,0.002650100039318204
SA,"neigh=two_opt, temp=1000, alpha=0.95, iters=5000",11390.660424950127,13057.38409612068,991.6053962734325,0.005923000024631619
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",8802.093594248132,9158.765217662953,301.3256188940064,0.03138664001598954
SA,"neigh=two_opt, temp=1000, alpha=0.995, iters=5000",8770.606456823902,9026.02267183215,195.77830094733577,0.050140019971877337
SA,"neigh=two_opt, temp=1000, cooling=geometric",8596.3666082908,8975.30709638458,387.18200108083533,0.02555563999339938
SA,"neigh=two_opt, temp=1000, cooling=linear",10372.39099615775,11153.682409629422,554.0804490735525,0.04857099996879697
SA,"neigh=two_opt, temp=1000, cooling=logarithmic",10269.122806567453,10756.764751350247,368.4102685017137,0.04705007998272777
SA_REHEATING,"temp=1000, alpha=0.99, iters=5000",9655.374466990148,10431.366722263558,496.25646221349166,0.04623670005239546
TS,"neigh=swap, iters=500, tabu_size=20",11104.228479339357,12143.059757747147,915.0059063503173,0.07924425997771323
TS,"neigh=insert, iters=500, tabu_size=20",10605.946994328711,10830.019589272497,206.4165358810977,0.07668732004240156
TS,"neigh=two_opt, iters=500, tabu_size=20",9088.099566518576,9528.9388372453,392.66266275247216,0.0870531199965626
TS,"neigh=two_opt, iters=500, tabu_size=5",9163.428134332953,9404.913035661217,184.03017835412672,0.08431095997802913
TS,"neigh=two_opt, iters=500, tabu_size=10",9287.054744757592,9443.393479514552,204.95186321958874,0.09008497996255756
TS,"neigh=two_opt, iters=500, tabu_size=20",9211.504637979355,9397.823093438086,123.15115559622484,0.10405855998396873
TS,"neigh=two_opt, iters=500, tabu_size=50",8954.565414500836,9388.6977148425,268.71729299971145,0.09799894001334905
TS,"neigh=two_opt, iters=100, tabu_size=20",10440.137075487159,11135.668093295535,1127.3966510578587,0.018940560007467865
TS,"neigh=two_opt, iters=250, tabu_size=20",9485.698241059,9853.890842852177,345.61659457575666,0.05009650001302361
TS,"neigh=two_opt, iters=500, tabu_size=20",9316.014057555964,9498.397426620542,180.28482831300977,0.09670510003343225
TS,"neigh=two_opt, iters=1000, tabu_size=20",9054.080628855734,9227.455768359472,124.898904040844,0.19287458001635968
TS,"neigh=two_opt, iters=500, candidates=5",14723.473024493647,15521.0027425381,525.5832864216026,0.024402180034667254
TS,"neigh=two_opt, iters=500, candidates=10",11368.69482829986,11593.472612232028,193.6276092003195,0.0478581000585109
TS,"neigh=two_opt, iters=500, candidates=20",9307.068956405925,9429.310629133457,118.57096139039807,0.09375811996869743
TS,"neigh=two_opt, iters=500, candidates=40",8547.373548585627,8651.766310308789,117.33851302206371,0.188559400010854
TS_DIVERSIFICATION,"iters=500, tabu_size=20",9650.608244082134,10027.13517252722,238.78445754507925,0.08913010000251234
GA,"sel=tournament, cross=ox, pop=100, gen=100",11522.365361695132,13120.301825036879,989.5667653594057,0.27374968002550304
GA,"sel=roulette, cross=ox, pop=100, gen=100",13765.780045968668,16230.091585064592,1420.2186272869817,0.5786978000309319
GA,"sel=ranking, cross=ox, pop=100, gen=100",13646.56679695746,15117.732314755473,1507.2829175304232,0.676499200006947
GA,"sel=tournament, cross=ox, pop=100, gen=100",13945.126168110624,15057.305987357455,809.4622285875076,0.2742886200081557
GA,"sel=tournament, cross=pmx, pop=100, gen=100",13700.899256182056,15592.038007773723,1280.069360045049,0.2053169399499893
GA,"sel=tournament, cross=cx, pop=100, gen=100",15859.693380422206,17584.537203149855,1472.9533002969426,0.6131308400072157
