algorithm,params,min,mean,std,time
SA,"neigh=two_opt, temp=5000, alpha=0.99, iters=5000",5582760.367997693,6549488.3224655865,940802.0279635733,0.10182785997167229
SA,"neigh=two_opt, temp=1000, alpha=0.9, iters=5000",24181515.85829947,25593474.012858257,1485641.0475181914,0.009799059992656112
SA,"neigh=two_opt, temp=1000, alpha=0.95, iters=5000",17499923.55824473,18570050.606664147,1603051.6122874108,0.02156309997662902
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",6303704.418503777,7432205.622343342,660603.8649235403,0.10794548001140356
SA,"neigh=two_opt, temp=1000, alpha=0.995, iters=5000",4542268.602792286,5065111.1785209775,916827.2109865801,0.1706497599836439
SA,"neigh=two_opt, temp=1000, cooling=geometric",6012653.596354166,6866984.143860015,510342.3865595924,0.10657818005420268
SA,"neigh=two_opt, temp=1000, cooling=linear",4572215.411593501,5129891.972877072,642356.2694431951,0.16540737999603153
SA,"neigh=two_opt, temp=1000, cooling=logarithmic",4802302.771287812,5090177.8947188705,427213.26846721844,0.1770068799611181
SA_REHEATING,"temp=1000, alpha=0.99, iters=5000",4666775.103654218,5195608.76051436,633823.4937185538,0.18058142005465924
TS,"neigh=swap, iters=500, tabu_size=20",10025538.97457619,11197380.200086514,1046146.1482235483,0.3154515800066292
TS,"neigh=insert, iters=500, tabu_size=20",8222350.4175885795,8616742.403906738,296533.7269584054,0.32050510006956756
TS,"neigh=two_opt, iters=500, tabu_size=20",4343902.951664381,4753440.813612009,291464.0871905611,0.33201272003352644
TS,"neigh=two_opt, iters=500, tabu_size=5",4505549.882110962,4858579.024329823,636914.2843190882,0.36544275996275244
TS,"neigh=two_opt, iters=500, tabu_size=10",4147295.799660601,4425198.793479193,170829.69290372642,0.36082554003223777
TS,"neigh=two_opt, iters=500, tabu_size=20",4621692.908326451,4860000.216873487,247026.34825159193,0.3620759200770408
TS,"neigh=two_opt, iters=500, tabu_size=50",4409678.335921968,4792357.28249596,648950.3801495427,0.36722817993722856
TS,"neigh=two_opt, iters=100, tabu_size=20",10046236.390146121,11613788.749674039,1721573.9300253247,0.07381608001887799
TS,"neigh=two_opt, iters=250, tabu_size=20",5223530.137401128,5950401.699395104,453676.84880527074,0.1923408200033009
TS,"neigh=two_opt, iters=500, tabu_size=20",4215411.748796855,4510795.820971833,183569.38487222738,0.36103355991654096
TS,"neigh=two_opt, iters=1000, tabu_size=20",3944805.0023197886,4131782.32326302,148332.95320391838,0.7215692400466651
TS,"neigh=two_opt, iters=500, candidates=5",11361456.69779168,12462786.374082554,1332734.748841797,0.096453160000965
TS,"neigh=two_opt, iters=500, candidates=10",6451998.851749215,7169095.777592579,458264.13831403136,0.18003666000440716
TS,"neigh=two_opt, iters=500, candidates=20",4271668.473520133,4785439.016696989,489856.14174904994,0.360520639969036
TS,"neigh=two_opt, iters=500, candidates=40",3471842.349367669,3576403.9023923078,76920.74193637566,0.6546706399414688
TS_DIVERSIFICATION,"iters=500, tabu_size=20",4639337.114799092,4766035.858594217,161467.49439104114,0.34731459999457004
GA,"sel=tournament, cross=ox, pop=100, gen=100",14728206.3543067,15196256.801480858,420112.99649525486,1.5138869399670511
GA,"sel=roulette, cross=ox, pop=100, gen=100",18365615.7660756,19741888.52411631,1150244.0836886517,1.9479642799124122
GA,"sel=ranking, cross=ox, pop=100, gen=100",15845103.76556469,17760416.017957494,1477038.6473082968,2.034632039954886
GA,"sel=tournament, cross=ox, pop=100, gen=100",15440563.818105437,16556494.510415265,885190.1538871451,1.4106883600354194
GA,"sel=tournament, cross=pmx, pop=100, gen=100",16568496.593166668,18147798.76980856,1181971.161592771,0.9577343400102108
GA,"sel=tournament, cross=cx, pop=100, gen=100",20336490.712541714,20937821.476894658,1002727.9042644141,5.700255959993228
GA,"sel=tournament, cross=ox, mut=swap, pop=100, gen=100",15393115.570600025,16980166.09688517,1634665.109193251,1.4573684800416231
GA,"sel=tournament, cross=ox, mut=insert, pop=100, gen=100",14087101.28582539,15221899.11563491,1021821.0704172627,1.4887325999327004
GA,"sel=tournament, cross=ox, mut=inversion, pop=100, gen=100",10854844.080152344,12281608.549779266,798764.3874815399,1.556261059967801
GA,"sel=tournament, cross=ox, pop=50, gen=100",15691087.069546059,17751203.486321874,1955593.819130032,0.6831760799977928
GA,"sel=tournament, cross=ox, pop=100, gen=100",14183960.812117534,15407678.612197736,790392.8885954886,1.5096342999953776
GA,"sel=tournament, cross=ox, pop=150, gen=100",13412496.0545622,14857248.208405178,1245763.488078627,2.315647679939866
GA,"sel=tournament, cross=ox, pop=200, gen=100",13440588.216898462,14217217.288887959,658725.5247966878,2.964567459980026
GA,"sel=tournament, cross=ox, p_mut=0.01, pop=100, gen=100",14159409.531221915,17303078.96580556,2354332.6687407843,1.522932259971276
GA,"sel=tournament, cross=ox, p_mut=0.05, pop=100, gen=100",15357833.272082346,16247294.545899376,760724.7981774217,1.4828041799832135
GA,"sel=tournament, cross=ox, p_mut=0.1, pop=100, gen=100",13685362.297728507,15447119.151026495,1515388.7383073496,1.5199475000146776
GA,"sel=tournament, cross=ox, p_mut=0.2, pop=100, gen=100",13412147.251732927,15158247.920910295,1319596.1011902166,1.4747435399796813
GA_ADAPTIVE,"pop=100, gen=100, adaptive_mutation",15021370.15234948,15590964.692917515,607417.1629457079,2.160533760022372
ACO,"n_ants=10, iters=50, alpha=1, beta=2",4317142.404022709,4461621.91568139,126630.67426964478,3.3373262400738897
ACO,"n_ants=20, iters=50, alpha=1, beta=2",3855519.6655261195,3973146.2436064645,134493.11828265432,6.236560479970649
ACO,"n_ants=30, iters=50, alpha=1, beta=2",3444299.000821266,3700589.60893615,152067.77327277316,9.903433520020917
ACO,"n_ants=50, iters=50, alpha=1, beta=2",3274607.3233260014,3329433.4281169707,37920.290749675674,16.063774799974635
ACO,"n_ants=20, iters=50, alpha=0.5, beta=2",4052081.1009022677,4306613.486632159,164879.15936314815,6.595954179996625
ACO,"n_ants=20, iters=50, alpha=1.0, beta=2",3671650.119461546,3864788.6646677707,139358.30272866244,6.632518219994381
ACO,"n_ants=20, iters=50, alpha=2.0, beta=2",3045150.506226239,3104910.9060811494,60047.93301803299,6.716260839952156
ACO,"n_ants=20, iters=50, alpha=3.0, beta=2",3033838.504218138,3063181.3405197384,32618.767612776806,6.485745659982785
ACO,"n_ants=20, iters=50, alpha=1, beta=1.0",9463709.65781703,9822855.922793012,375779.8705131151,6.29205041998066
ACO,"n_ants=20, iters=50, alpha=1, beta=2.0",3831653.628688072,3964607.976357233,134334.6803888932,6.353226019954309
ACO,"n_ants=20, iters=50, alpha=1, beta=3.0",3097614.071454778,3170464.7555202004,71640.58969136866,6.190956759965047
ACO,"n_ants=20, iters=50, alpha=1, beta=5.0",3030463.4431663104,3049681.3077141526,17821.199005149,6.277524580061436
ACO,"n_ants=20, iters=50, rho=0.1",4194787.794474323,4491191.741771153,202592.2099678097,6.476533659920096
ACO,"n_ants=20, iters=50, rho=0.3",3452521.8815370994,3638414.032520693,155077.36707457885,6.749810860026628
ACO,"n_ants=20, iters=50, rho=0.5",3770207.924614631,3920594.4563189102,108230.07297819025,6.536116499966011
ACO,"n_ants=20, iters=50, rho=0.7",3869316.9078242825,4074620.7934691864,164293.62820010303,6.443667320022359
MMAS,"n_ants=20, iters=50 (MAX-MIN)",3295332.029255731,3399732.0883152587,76133.01400696403,6.939575400017202
