algorithm,params,min,mean,std,time
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",2595527.6324048406,2956624.906868454,410002.3150469388,0.06230421997606754
SA,"neigh=two_opt, temp=5000, alpha=0.99, iters=5000",2884817.57885229,2999229.0344559886,78597.12283612468,0.06618956006132067
SA,"neigh=two_opt, temp=1000, alpha=0.9, iters=5000",5533640.425843015,6723358.8783425065,810891.9082120893,0.00597276003099978
SA,"neigh=two_opt, temp=1000, alpha=0.95, iters=5000",4187415.94143858,5307969.334903574,1048569.2021068514,0.012470640009269118
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",2752492.2196166,2912009.226320554,199252.40070743352,0.06545893992297351
SA,"neigh=two_opt, temp=1000, alpha=0.995, iters=5000",2586540.9060264938,2886552.849145285,346500.09376422124,0.10691853999160231
SA,"neigh=two_opt, temp=1000, cooling=geometric",2864176.515903968,3009588.6812266447,135769.14442616352,0.06747547993436456
SA,"neigh=two_opt, temp=1000, cooling=linear",2550042.406695215,2689163.265249809,131206.46022152432,0.11266000005416572
SA,"neigh=two_opt, temp=1000, cooling=logarithmic",2676896.9958893633,2759263.1636893894,67566.79329368693,0.1121607999317348
SA_REHEATING,"temp=1000, alpha=0.99, iters=5000",2557807.075145698,2688357.0533959796,75548.39364760724,0.10866634002886713
TS,"neigh=swap, iters=500, tabu_size=20",3089485.7741957554,3450582.5481946627,236014.54821775714,0.20896891998127104
TS,"neigh=insert, iters=500, tabu_size=20",2902953.1796635385,3018210.0382782905,97961.26374391698,0.21177146001718938
TS,"neigh=two_opt, iters=500, tabu_size=20",2597846.655410429,2714613.5414118227,120607.80954975501,0.2234998600091785
TS,"neigh=two_opt, iters=500, tabu_size=5",2597872.287010491,2671970.045887364,98255.1636786666,0.22770588006824255
TS,"neigh=two_opt, iters=500, tabu_size=10",2621848.635908281,2662074.3796187346,47933.515603081745,0.22076187999919056
TS,"neigh=two_opt, iters=500, tabu_size=20",2612547.531078354,2663330.941014351,59668.990992369065,0.2356902400497347
TS,"neigh=two_opt, iters=500, tabu_size=50",2604240.555892118,2676826.034610937,66811.99071578296,0.23249039999209345
TS,"neigh=two_opt, iters=100, tabu_size=20",3264087.802561637,3512343.0035019736,263997.21971309715,0.04767477996647358
TS,"neigh=two_opt, iters=250, tabu_size=20",2665242.166741385,2834944.5060571046,210022.1639223257,0.11457831999287009
TS,"neigh=two_opt, iters=500, tabu_size=20",2596304.8949477132,2700020.347633109,91856.6513354974,0.23655755999498068
TS,"neigh=two_opt, iters=1000, tabu_size=20",2569455.160604988,2592347.6546118804,17299.562088569695,0.4550952599849552
TS,"neigh=two_opt, iters=500, candidates=5",3357909.5380004216,3857744.126923762,393061.6878691964,0.05950906001962721
TS,"neigh=two_opt, iters=500, candidates=10",2961436.181881505,3214987.8038876285,393712.506191579,0.10948021998628973
TS,"neigh=two_opt, iters=500, candidates=20",2571425.7230697204,2621690.641444388,55764.322649777736,0.23015904002822934
TS,"neigh=two_opt, iters=500, candidates=40",2508601.08372594,2516437.9035822395,5614.293422509938,0.4580290200654417
TS_DIVERSIFICATION,"iters=500, tabu_size=20",2700929.1447814764,2774479.885429882,53982.183559732366,0.2214654200244695
GA,"sel=tournament, cross=ox, pop=100, gen=100",3652531.7275704793,4017684.622783255,470485.84903151286,0.7348780200816691
GA,"sel=roulette, cross=ox, pop=100, gen=100",4298151.836320878,4611249.564507031,182359.72075898957,1.2439983400050552
GA,"sel=ranking, cross=ox, pop=100, gen=100",3592118.676096235,3972964.0403309716,269405.802544015,1.362073939992115
GA,"sel=tournament, cross=ox, pop=100, gen=100",3629279.511974355,3918432.8111825003,308935.59549338435,0.7212767799850553
GA,"sel=tournament, cross=pmx, pop=100, gen=100",4034681.8929169998,4473255.573977594,409236.892915589,0.5025141400285065
GA,"sel=tournament, cross=cx, pop=100, gen=100",4247228.05529673,4813347.2603127835,512862.882537046,2.4430415199603885
GA,"sel=tournament, cross=ox, mut=swap, pop=100, gen=100",3685194.738556227,4081890.56352015,634072.764711626,0.7431012600194663
GA,"sel=tournament, cross=ox, mut=insert, pop=100, gen=100",3342769.1182558294,3857668.7999802763,361250.36940219265,0.7405136399902403
GA,"sel=tournament, cross=ox, mut=inversion, pop=100, gen=100",3206196.8641850906,3406188.4650375545,152326.054735265,0.7414394801016897
GA,"sel=tournament, cross=ox, pop=50, gen=100",3834511.2567253364,4842822.539602801,581882.5889793712,0.3728233799804002
GA,"sel=tournament, cross=ox, pop=100, gen=100",3814675.0399563643,4079150.086601612,197637.0800886646,0.7682130200322718
GA,"sel=tournament, cross=ox, pop=150, gen=100",3420291.1823272207,3733399.4986095685,294091.51446640474,1.123743460001424
GA,"sel=tournament, cross=ox, pop=200, gen=100",3192643.507339815,3497779.654998231,186893.7524767356,1.570900300005451
GA,"sel=tournament, cross=ox, p_mut=0.01, pop=100, gen=100",4045500.098068403,4230468.4346326655,166573.6641175943,0.7773405999876559
GA,"sel=tournament, cross=ox, p_mut=0.05, pop=100, gen=100",3780746.4688360225,4070272.3798407703,229079.11008780755,0.7463017600122839
GA,"sel=tournament, cross=ox, p_mut=0.1, pop=100, gen=100",3830676.883379332,4168750.2186135766,376427.4342886126,0.7684199400246143
GA,"sel=tournament, cross=ox, p_mut=0.2, pop=100, gen=100",3651359.6216820055,3760688.3387271264,116523.01178997097,0.7994715000037104
GA_ADAPTIVE,"pop=100, gen=100, adaptive_mutation",3378544.322656416,3816579.4496792015,271234.76725838723,1.22258166000247
ACO,"n_ants=10, iters=50, alpha=1, beta=2",2745109.4938438367,2761622.3888043566,16660.09608344646,1.2056013599503785
ACO,"n_ants=20, iters=50, alpha=1, beta=2",2618697.955387617,2642360.632761591,19025.60427344357,2.3370905799791215
ACO,"n_ants=30, iters=50, alpha=1, beta=2",2585558.7007272975,2618598.6853058557,21540.389370286975,3.3987045600079
ACO,"n_ants=50, iters=50, alpha=1, beta=2",2525115.374507148,2540760.9774432834,14430.75879584919,5.6947351199574765
ACO,"n_ants=20, iters=50, alpha=0.5, beta=2",2714973.4188101753,2746615.757483053,19309.684392742736,2.4397500399965795
ACO,"n_ants=20, iters=50, alpha=1.0, beta=2",2657638.2472779737,2666430.29639716,7233.8850550412735,2.363337800046429
ACO,"n_ants=20, iters=50, alpha=2.0, beta=2",2500391.744687106,2509861.7414838886,10024.256197973782,2.4726337200030684
ACO,"n_ants=20, iters=50, alpha=3.0, beta=2",2496349.902004798,2514465.576806093,22032.968608567164,2.439674039930105
ACO,"n_ants=20, iters=50, alpha=1, beta=1.0",3044846.4210258042,3251077.5615194077,174320.55394401372,2.4942558000795545
ACO,"n_ants=20, iters=50, alpha=1, beta=2.0",2615756.2867767056,2646120.6441622917,24039.45225840879,2.216423140093684
ACO,"n_ants=20, iters=50, alpha=1, beta=3.0",2520470.5002035964,2550933.3931655595,23642.820867104747,2.235608660057187
ACO,"n_ants=20, iters=50, alpha=1, beta=5.0",2504109.169194815,2517796.8052789005,13059.412452793054,2.2741962799802424
ACO,"n_ants=20, iters=50, rho=0.1",2783766.421877074,2810487.606978696,26323.602029166053,2.3266499199904502
ACO,"n_ants=20, iters=50, rho=0.3",2576885.2194337836,2624673.359923301,29372.7611069176,2.3105958400294186
ACO,"n_ants=20, iters=50, rho=0.5",2584309.1503260266,2629797.9143143003,33796.24174918171,2.3142175599467008
ACO,"n_ants=20, iters=50, rho=0.7",2648880.5786780114,2686167.4608217096,30524.823232758645,2.387819279963151
MMAS,"n_ants=20, iters=50 (MAX-MIN)",2567918.459199183,2595447.434870894,18141.41901103253,2.4061763799283655
