algorithm,params,min,mean,std,time
SA,"neigh=two_opt, temp=1000, alpha=0.995, iters=5000",4908224.968678345,5513727.295838641,534808.7088435955,0.08990503996610641
SA,"neigh=two_opt, temp=1000, cooling=geometric",6169566.34015295,7341851.95496457,848267.9054135638,0.056947659933939576
SA,"neigh=two_opt, temp=1000, cooling=linear",4871909.180817593,5058617.5194369005,191040.48609249725,0.09550370001234114
SA,"neigh=two_opt, temp=1000, cooling=logarithmic",4704446.579855485,5520845.575377754,536426.5962652725,0.094853559974581
SA_REHEATING,"temp=1000, alpha=0.99, iters=5000",4657682.141834573,4904833.180781133,231077.30929912988,0.09266156004741788
TS,"neigh=swap, iters=500, tabu_size=20",9360566.01661304,10345112.600567345,763240.3751614558,0.16675644000060857
TS,"neigh=insert, iters=500, tabu_size=20",6610722.391844085,7980118.691643969,1002655.8767595738,0.1658161799889058
TS,"neigh=two_opt, iters=500, tabu_size=20",4469092.17991019,4656560.354988256,218284.36247093018,0.18905893997289241
TS,"neigh=two_opt, iters=500, tabu_size=5",4472191.697930344,4885333.759411404,583655.02823914,0.18660052004270256
TS,"neigh=two_opt, iters=500, tabu_size=10",4466162.121087997,4847038.676565376,453526.8864678398,0.18190363999456166
TS,"neigh=two_opt, iters=500, tabu_size=20",4537345.456392442,4843739.822192876,517809.8735432776,0.181068820040673
TS,"neigh=two_opt, iters=500, tabu_size=50",4371795.09012382,4454488.3772784155,117033.19391900675,0.19979578009806573
TS,"neigh=two_opt, iters=100, tabu_size=20",10335984.237625249,11737004.74612764,1259776.258526367,0.038195080030709504
TS,"neigh=two_opt, iters=250, tabu_size=20",5612566.5758417845,6301296.958287885,607522.7479574501,0.09925295999273658
TS,"neigh=two_opt, iters=500, tabu_size=20",4304649.078209254,4638587.584084964,296440.8862809591,0.1961600599810481
TS,"neigh=two_opt, iters=1000, tabu_size=20",3920615.827567297,4106263.2417507465,110021.45601233697,0.38041336005553605
TS,"neigh=two_opt, iters=500, candidates=5",12815597.082544778,13087519.163095763,194848.07020915346,0.05514933993108571
TS,"neigh=two_opt, iters=500, candidates=10",7091312.681258028,7641116.758831412,405965.5415868963,0.09749126005917788
TS,"neigh=two_opt, iters=500, candidates=20",4297722.975378329,4477233.407563469,138773.5368041915,0.19085427992977202
TS,"neigh=two_opt, iters=500, candidates=40",3410281.2981449757,3622416.372963237,169046.3991879001,0.3795865199994296
TS_DIVERSIFICATION,"iters=500, tabu_size=20",4381370.185433197,4774318.553552318,350570.53360124724,0.20409731999970973
GA,"sel=tournament, cross=ox, pop=100, gen=100",14265410.114042891,15827185.694344603,1303617.74230814,0.8032936999574304
GA,"sel=roulette, cross=ox, pop=100, gen=100",18600621.852079563,20298888.83575579,1261939.1595628564,1.1092768399510533
GA,"sel=ranking, cross=ox, pop=100, gen=100",15903437.781333758,17411486.207591683,927666.257652119,1.1968417400494218
GA,"sel=tournament, cross=ox, pop=100, gen=100",14786548.505442008,15473231.29068256,743702.2980825931,0.7790674399584532
GA,"sel=tournament, cross=pmx, pop=100, gen=100",17043991.090077214,18707732.060547687,1149152.4887587691,0.4981012400239706
GA,"sel=tournament, cross=cx, pop=100, gen=100",18343621.78191334,19640293.182006504,1533619.9316175529,2.959865380031988
GA,"sel=tournament, cross=ox, mut=swap, pop=100, gen=100",12657653.977729686,15367879.479042687,1827020.7281405018,0.7832305800635367
GA,"sel=tournament, cross=ox, mut=insert, pop=100, gen=100",13464972.727078661,14619345.079320421,878688.5729668195,0.7697934599593281
GA,"sel=tournament, cross=ox, mut=inversion, pop=100, gen=100",10737010.451942066,12331473.785342477,1124178.2776589175,0.7576383800245822
GA,"sel=tournament, cross=ox, pop=50, gen=100",16824117.79585332,17933005.688474648,914885.0143201838,0.3925416599959135
GA,"sel=tournament, cross=ox, pop=100, gen=100",14090883.24413508,16322247.887979567,1948328.6690697302,0.7881494200322777
GA,"sel=tournament, cross=ox, pop=150, gen=100",12479089.407889027,14308129.929802295,1439245.6389439318,1.1951941000297666
GA,"sel=tournament, cross=ox, pop=200, gen=100",12612811.661000874,13707675.946289284,1173559.9770568435,1.578129420010373
GA,"sel=tournament, cross=ox, p_mut=0.01, pop=100, gen=100",14704666.531291474,17586735.033832166,2194979.726179809,0.7683184199966491
GA,"sel=tournament, cross=ox, p_mut=0.05, pop=100, gen=100",14228938.576819964,16255203.377022177,1713466.5606989246,0.7805659199599176
GA,"sel=tournament, cross=ox, p_mut=0.1, pop=100, gen=100",15443331.336237041,16127898.005387804,726159.5782840471,0.7724468200001866
GA,"sel=tournament, cross=ox, p_mut=0.2, pop=100, gen=100",15107238.858262056,16512481.289188156,933596.3470391742,0.7696009999141097
GA_ADAPTIVE,"pop=100, gen=100, adaptive_mutation",15797834.717864431,16651041.080191065,943431.5228926328,1.1203827399760484
ACO,"n_ants=10, iters=50, alpha=1, beta=2",4071962.0192664154,4284202.268571924,213291.16615074835,1.7752995199523867
ACO,"n_ants=20, iters=50, alpha=1, beta=2",3857631.97469847,3961659.2657884876,100816.91055588317,3.481710760015994
ACO,"n_ants=30, iters=50, alpha=1, beta=2",3457468.849472264,3571714.9410818247,85484.9384517117,5.155089779989794
ACO,"n_ants=50, iters=50, alpha=1, beta=2",3255622.4409750192,3315556.8191714864,51096.08576062772,8.47106090001762
ACO,"n_ants=20, iters=50, alpha=0.5, beta=2",4105324.036643344,4191347.299613467,121826.75861922768,3.585196640016511
ACO,"n_ants=20, iters=50, alpha=1.0, beta=2",3882895.931331787,4056355.2878434225,126108.54420021776,3.3683794000186027
ACO,"n_ants=20, iters=50, alpha=2.0, beta=2",3070035.3195301425,3119484.212535421,38277.97402713187,3.3747062999755144
ACO,"n_ants=20, iters=50, alpha=3.0, beta=2",3040314.9430244607,3062105.4728077734,23505.022057158494,3.444499499956146
ACO,"n_ants=20, iters=50, alpha=1, beta=1.0",9002162.03635807,9606493.71924946,391885.0247707427,3.4319990599993617
ACO,"n_ants=20, iters=50, alpha=1, beta=2.0",3814535.910498758,3930598.3043696396,107327.587284254,3.3509145800489932
ACO,"n_ants=20, iters=50, alpha=1, beta=3.0",3160101.8920364203,3236911.7253779033,47239.00628044441,3.4182167999912054
ACO,"n_ants=20, iters=50, alpha=1, beta=5.0",3029941.150484193,3050312.990134305,15819.463694210543,3.3764446400105954
ACO,"n_ants=20, iters=50, rho=0.1",4335079.331266548,4457069.62923879,88000.95644750333,3.4461500799749047
ACO,"n_ants=20, iters=50, rho=0.3",3516774.3653056067,3607896.900867922,69658.94204125852,3.469972040038556
ACO,"n_ants=20, iters=50, rho=0.5",3936725.2189515266,3997678.4593881196,96040.25121308341,3.5316215799655764
ACO,"n_ants=20, iters=50, rho=0.7",3932163.3795267353,4086140.4688098067,112278.2557873682,3.334589880006388
MMAS,"n_ants=20, iters=50 (MAX-MIN)",3235175.397728002,3325768.150345993,85193.37444407129,3.442143940040842
