algorithm,params,min,mean,std,time
NN,start=0,2699580.699721054,2699580.699721054,0,0.00015939981676638126
NN,start=19,2893396.865746024,2893396.865746024,0,0.00014329981058835983
NN,start=38,2653349.9568363777,2653349.9568363777,0,9.150011464953423e-05
NN,start=57,2636539.2273480627,2636539.2273480627,0,0.0001359002199023962
NN,best_of_k=1,2699580.699721054,2699580.699721054,0,0.00013110018335282803
NN,best_of_k=5,2600641.2244629133,2600641.2244629133,0,0.0004604998975992203
NN,best_of_k=10,2600641.2244629133,2600641.2244629133,0,0.0009250999428331852
NN,best_of_k=20,2600641.2244629133,2600641.2244629133,0,0.0018449998460710049
IHC,"neigh=swap, iters=1000, restarts=10",3584724.126009567,3978167.5288602486,293845.17626693886,0.0128876400180161
IHC,"neigh=insert, iters=1000, restarts=10",-1369327.568189656,-595584.1786700679,605127.2495223143,0.01702810009010136
IHC,"neigh=two_opt, iters=1000, restarts=10",3237289.627602083,3429411.836851659,194714.82741894873,0.015932700037956236
IHC,"neigh=two_opt, iters=100, restarts=10",6104160.140435801,7325834.319735019,738654.0115999781,0.001719120005145669
IHC,"neigh=two_opt, iters=500, restarts=10",3883566.9072017944,4622730.284390892,616124.5290372194,0.008137399982661008
IHC,"neigh=two_opt, iters=1000, restarts=10",3423048.423567236,3625347.957629331,262116.69156934862,0.015979540022090077
IHC,"neigh=two_opt, iters=2000, restarts=10",2892573.3545843456,3027925.906986932,90101.91844716096,0.031721120001748204
IHC,"neigh=two_opt, iters=1000, restarts=5",3577505.3211830854,3813744.672922198,287657.65331419115,0.008132639992982148
IHC,"neigh=two_opt, iters=1000, restarts=10",3574273.055897432,3726612.6276138215,198315.28525238158,0.018413439951837064
IHC,"neigh=two_opt, iters=1000, restarts=20",3286443.4269838105,3514723.426237886,177563.1088433158,0.0317900599911809
IHC,"neigh=two_opt, iters=1000, restarts=30",3171168.523181871,3324200.574907167,125040.14112680298,0.0484627999830991
IHC,"neigh=two_opt, iters=2000, no_improve=50",2850915.259864029,3185306.332219905,199640.96820730274,0.018534939968958497
IHC,"neigh=two_opt, iters=2000, no_improve=100",2872022.9542433387,3044085.79355567,161229.60428154116,0.02855008002370596
IHC,"neigh=two_opt, iters=2000, no_improve=200",2931323.51671455,3077012.212161358,100769.98259146397,0.03185725999064744
IHC,"neigh=two_opt, iters=2000, no_improve=500",2839040.484627014,2992935.11554661,117162.74960713505,0.0320390600245446
IHC_INTENSIFICATION,"iters=1000, restarts=10",79035.25294107877,2519903.0298846606,1374361.972895529,0.017564200051128864
SA,"neigh=swap, temp=1000, alpha=0.99, iters=5000",3482024.6082829307,3604716.561517284,81994.57253580465,0.013858399959281087
SA,"neigh=insert, temp=1000, alpha=0.99, iters=5000",3080186.9582312442,3436982.0204959083,227988.4427675705,0.013757280027493834
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",2790442.22815497,2918106.720659934,104404.50806783726,0.01526282001286745
SA,"neigh=two_opt, temp=100, alpha=0.99, iters=5000",2886820.425689687,2962349.6591886133,77930.7367542974,0.014355699950829148
SA,"neigh=two_opt, temp=500, alpha=0.99, iters=5000",2738577.007568379,2950549.9334021527,375329.2484333205,0.014945719996467233
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",2855053.330805813,3126477.3173011825,432409.4480666013,0.01529097999446094
SA,"neigh=two_opt, temp=5000, alpha=0.99, iters=5000",2791436.1402555653,2844756.3271563426,33031.69084840778,0.016092419996857642
SA,"neigh=two_opt, temp=1000, alpha=0.9, iters=5000",6177615.054570566,6630169.676774506,447606.4302312388,0.0015470599755644798
SA,"neigh=two_opt, temp=1000, alpha=0.95, iters=5000",3557694.1440875772,4858652.086006565,773620.341530358,0.003140000021085143
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",2751600.1447264086,3070750.8811346106,508618.17726493254,0.015185120003297924
SA,"neigh=two_opt, temp=1000, alpha=0.995, iters=5000",2587967.048163964,2751913.4271352114,117487.74142670615,0.02563945995643735
SA,"neigh=two_opt, temp=1000, cooling=geometric",2818371.6996512073,3141483.9742895775,413530.572446258,0.015593420062214137
SA,"neigh=two_opt, temp=1000, cooling=linear",2580579.452837503,2711928.7988194595,103037.63361552592,0.02612953996285796
SA,"neigh=two_opt, temp=1000, cooling=logarithmic",2676549.6079016933,2747432.8911955464,87087.28043172418,0.026077880011871456
SA_REHEATING,"temp=1000, alpha=0.99, iters=5000",2528430.902375827,2664673.5489676013,119837.88397800873,0.025499939965084196
TS,"neigh=swap, iters=500, tabu_size=20",3188592.0542447027,3315264.7819485324,81769.33156702602,0.046953040082007645
TS,"neigh=insert, iters=500, tabu_size=20",2834117.729220072,3066368.485413134,223653.90986749675,0.04733682004734874
TS,"neigh=two_opt, iters=500, tabu_size=20",2611845.6726851873,2702223.196956031,112416.75662789097,0.05293135992251337
TS,"neigh=two_opt, iters=500, tabu_size=5",2597848.1692280616,2666139.240723831,74925.38057526448,0.050879539968445894
TS,"neigh=two_opt, iters=500, tabu_size=10",2656994.911400096,2778305.8399675083,111163.4971851606,0.05246077999472618
TS,"neigh=two_opt, iters=500, tabu_size=20",2650116.104469144,2708500.4037557235,62116.08761050908,0.05336039997637272
TS,"neigh=two_opt, iters=500, tabu_size=50",2597031.7837813515,2675623.606085858,89026.9661006456,0.05454679997637868
TS,"neigh=two_opt, iters=100, tabu_size=20",3044056.1269449717,3438123.3773582582,499333.89956249396,0.010515359975397588
TS,"neigh=two_opt, iters=250, tabu_size=20",2675454.3937392253,2771412.6753683477,73969.81744670036,0.026282780012115835
TS,"neigh=two_opt, iters=500, tabu_size=20",2675471.5290594166,2728100.4802435236,71682.94224663223,0.052139820018783214
TS,"neigh=two_opt, iters=1000, tabu_size=20",2584782.9472237537,2612275.1804377227,24804.946828912798,0.10680160000920295
TS,"neigh=two_opt, iters=500, candidates=5",3391393.635446546,3601943.086483264,206361.5408757816,0.013536759978160262
TS,"neigh=two_opt, iters=500, candidates=10",2844058.9648358566,3098214.0996375545,370194.650097858,0.026548879966139794
TS,"neigh=two_opt, iters=500, candidates=20",2617507.5815553917,2673957.817401625,82260.23383402302,0.05249811997637153
TS,"neigh=two_opt, iters=500, candidates=40",2503390.40657979,2551514.5734238024,56526.4209825762,0.10628004004247486
TS_DIVERSIFICATION,"iters=500, tabu_size=20",2622677.837554755,2808000.094266408,117718.07091189218,0.052577139949426054
GA,"sel=tournament, cross=ox, pop=100, gen=100",3716757.7748388513,3893704.4341974473,165591.79923921177,0.1781333399936557
GA,"sel=roulette, cross=ox, pop=100, gen=100",4089841.3039926626,4503281.551321684,255194.23683789695,0.3050994200166315
GA,"sel=ranking, cross=ox, pop=100, gen=100",3761757.9989396906,4038754.1883507627,248556.34002144457,0.34137341999448834
GA,"sel=tournament, cross=ox, pop=100, gen=100",3731115.648549495,4149383.035609558,385312.529509666,0.17382919997908175
GA,"sel=tournament, cross=pmx, pop=100, gen=100",4313784.039566665,4733604.693797629,445536.2242862358,0.12454459993168712
GA,"sel=tournament, cross=cx, pop=100, gen=100",4173633.6542952703,4376318.589688078,216936.08235285786,0.5334348999429495
GA,"sel=tournament, cross=ox, mut=swap, pop=100, gen=100",3647298.4598065754,3850881.596084865,139368.10469306138,0.17490356001071633
GA,"sel=tournament, cross=ox, mut=insert, pop=100, gen=100",3408759.021594722,3719250.2290073647,243254.93648912903,0.17793133999221028
GA,"sel=tournament, cross=ox, mut=inversion, pop=100, gen=100",3402135.856869294,3535304.0173871545,111107.49459622968,0.17495724000036716
GA,"sel=tournament, cross=ox, pop=50, gen=100",4373116.236878534,5028969.696547951,492029.7480618009,0.08532243999652564
GA,"sel=tournament, cross=ox, pop=100, gen=100",3407452.3275682367,3789129.6090796897,302469.3626272175,0.1741680999752134
GA,"sel=tournament, cross=ox, pop=150, gen=100",3241978.192311261,3602019.2394239875,259659.11787535,0.26497700000181795
GA,"sel=tournament, cross=ox, pop=200, gen=100",3101018.028484529,3366290.006559811,187458.40056699482,0.3536871399730444
GA,"sel=tournament, cross=ox, p_mut=0.01, pop=100, gen=100",4079646.726846378,4197935.711453281,111199.67811244201,0.17358793998137118
GA,"sel=tournament, cross=ox, p_mut=0.05, pop=100, gen=100",3517175.486662212,4124155.5612140135,601308.661382358,0.17457533995620905
GA,"sel=tournament, cross=ox, p_mut=0.1, pop=100, gen=100",3630382.5043701697,3947668.647330697,199707.69449031557,0.17495033997111023
GA,"sel=tournament, cross=ox, p_mut=0.2, pop=100, gen=100",3514546.2496373127,3812716.9586035386,326794.4811425446,0.17613496007397772
GA_ADAPTIVE,"pop=100, gen=100, adaptive_mutation",3502846.9206361542,3724679.8316034838,181172.47734156434,0.2651216399855912
ACO,"n_ants=10, iters=50, alpha=1, beta=2",2747747.645163706,2761260.3503937577,19432.121472294933,0.2897151000332087
ACO,"n_ants=20, iters=50, alpha=1, beta=2",2575954.9093928635,2626504.3167060427,46861.091067842164,0.5612689801026136
ACO,"n_ants=30, iters=50, alpha=1, beta=2",2558462.759446814,2613040.1885369294,34313.59562054383,0.8316573400516063
ACO,"n_ants=50, iters=50, alpha=1, beta=2",2545403.982685095,2560722.153267998,10893.527376501404,1.3772574400063604
ACO,"n_ants=20, iters=50, alpha=0.5, beta=2",2704085.3763610465,2732732.955322078,22824.66984044693,0.5609295200556517
ACO,"n_ants=20, iters=50, alpha=1.0, beta=2",2602117.8105715094,2666901.0953576863,37242.64775448511,0.5618735400028527
ACO,"n_ants=20, iters=50, alpha=2.0, beta=2",2493942.365964601,2505430.559950205,15075.53735407708,0.5594339599832893
ACO,"n_ants=20, iters=50, alpha=3.0, beta=2",2497393.4669218604,2508896.9785950775,10521.42493179962,0.5579679400194436
ACO,"n_ants=20, iters=50, alpha=1, beta=1.0",3159758.191801771,3322098.2280689077,137719.31420391335,0.5623842800501734
ACO,"n_ants=20, iters=50, alpha=1, beta=2.0",2561576.64881949,2612731.5872953995,34680.734193269265,0.5650327799841761
ACO,"n_ants=20, iters=50, alpha=1, beta=3.0",2516261.2419194477,2553991.0850010836,27702.136331420967,0.5590852999594063
ACO,"n_ants=20, iters=50, alpha=1, beta=5.0",2500398.5005844235,2510495.793329251,11429.994395532007,0.5603359999600798
ACO,"n_ants=20, iters=50, rho=0.1",2802072.2119901106,2817750.6002467265,17282.926335641914,0.5696577600203454
ACO,"n_ants=20, iters=50, rho=0.3",2587152.0446776594,2612649.1946647437,16653.676678871223,0.5671231399755925
ACO,"n_ants=20, iters=50, rho=0.5",2615921.7578381756,2656688.6544493055,27398.725137986374,0.5654792599380016
ACO,"n_ants=20, iters=50, rho=0.7",2639532.0547300936,2682968.0778547986,32063.917140016783,0.5669226800557225
MMAS,"n_ants=20, iters=50 (MAX-MIN)",2541669.592395969,2566714.393213472,22799.6839416617,0.5773199599701911
