algorithm,params,min,mean,std,time
NN,start=0,8965.169966104793,8965.169966104793,0,5.719996988773346e-05
NN,start=12,8999.541686538136,8999.541686538136,0,4.6800123527646065e-05
NN,start=24,10177.650858754903,10177.650858754903,0,4.12999652326107e-05
NN,start=36,10466.257965929759,10466.257965929759,0,6.190012209117413e-05
NN,best_of_k=1,8965.169966104793,8965.169966104793,0,4.8099784180521965e-05
NN,best_of_k=5,8965.169966104793,8965.169966104793,0,0.0005942001007497311
NN,best_of_k=10,8965.169966104793,8965.169966104793,0,0.0003980000037699938
NN,best_of_k=20,8793.762394544243,8793.762394544243,0,0.0008862998802214861
IHC,"neigh=swap, iters=1000, restarts=10",13774.18964997657,14108.453607341058,242.3534064018506,0.011941480031237007
IHC,"neigh=insert, iters=1000, restarts=10",-14527.760595213678,-11072.983660020418,3002.0791602283102,0.0148594600148499
IHC,"neigh=two_opt, iters=1000, restarts=10",10233.204647633682,10822.737207215805,461.375733659496,0.014616479957476258
IHC,"neigh=two_opt, iters=100, restarts=10",22345.30786483863,22983.29620268358,779.5670261573861,0.0014774400275200605
IHC,"neigh=two_opt, iters=500, restarts=10",12069.68610165079,12801.374559447746,563.6467696292418,0.00736246001906693
IHC,"neigh=two_opt, iters=1000, restarts=10",10893.726864518007,11034.490236557644,152.08166795887217,0.014352359995245933
IHC,"neigh=two_opt, iters=2000, restarts=10",9093.072108289161,9169.129375439004,83.6640505288435,0.028724119998514652
IHC,"neigh=two_opt, iters=1000, restarts=5",10291.731275801714,10994.402559867864,470.20269186044584,0.007115240069106221
IHC,"neigh=two_opt, iters=1000, restarts=10",9378.121557861195,10529.972606982743,661.7492878088857,0.014456420065835118
IHC,"neigh=two_opt, iters=1000, restarts=20",10145.088200866254,10444.491998795975,213.53613573383748,0.028580280020833015
IHC,"neigh=two_opt, iters=1000, restarts=30",9712.353593888934,10131.230880311485,384.47194879505383,0.042649719910696146
IHC,"neigh=two_opt, iters=2000, no_improve=50",10718.077342842224,11651.728636084628,558.8433026157908,0.009116699965670706
IHC,"neigh=two_opt, iters=2000, no_improve=100",9449.225246969667,9820.323765694951,325.99091122964865,0.017873919988051056
IHC,"neigh=two_opt, iters=2000, no_improve=200",8860.29513392136,9212.989282511748,275.1583400245452,0.025741059985011815
IHC,"neigh=two_opt, iters=2000, no_improve=500",8995.03135601544,9200.769051171528,183.44679906262567,0.02882661996409297
IHC_INTENSIFICATION,"iters=1000, restarts=10",7732.756909111353,9026.111909237457,777.4380545735909,0.0158009999897331
SA,"neigh=swap, temp=1000, alpha=0.99, iters=5000",12616.94479512005,13070.467312533763,383.868666477244,0.009703060053288937
SA,"neigh=insert, temp=1000, alpha=0.99, iters=5000",10532.370665759878,11616.61283436791,712.4492939805021,0.00974563993513584
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",8423.043868528199,8987.131553142737,336.1181760402057,0.011123800091445446
SA,"neigh=two_opt, temp=100, alpha=0.99, iters=5000",8826.298447184687,9140.369633232525,312.77281869005674,0.010370399989187717
SA,"neigh=two_opt, temp=500, alpha=0.99, iters=5000",8761.970824384145,9022.866604208379,277.9590153448385,0.011047019949182868
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",8954.518815215335,9436.093926677504,411.6963233718055,0.011249239929020405
SA,"neigh=two_opt, temp=5000, alpha=0.99, iters=5000",8764.489573781182,9055.985000156646,245.39815592336086,0.011856940062716603
SA,"neigh=two_opt, temp=1000, alpha=0.9, iters=5000",16328.217696126887,17259.31566529983,1116.0547230177053,0.0010693399235606194
SA,"neigh=two_opt, temp=1000, alpha=0.95, iters=5000",13469.58817200009,14030.917513669316,568.5970438079396,0.0022923400159925223
SA,"neigh=two_opt, temp=1000, alpha=0.99, iters=5000",8889.273544624803,9170.336747616599,243.57421994434208,0.011200339952483773
SA,"neigh=two_opt, temp=1000, alpha=0.995, iters=5000",8463.279990895026,8930.097104815077,402.164546456459,0.018796540005132555
SA,"neigh=two_opt, temp=1000, cooling=geometric",9043.972416383633,9296.865900839573,203.3976852235714,0.0111623200122267
SA,"neigh=two_opt, temp=1000, cooling=linear",10442.809190446638,11235.993864185148,570.5727560422487,0.018699799990281464
SA,"neigh=two_opt, temp=1000, cooling=logarithmic",10541.555548667218,10993.189472967293,385.89437755288606,0.01893910001963377
SA_REHEATING,"temp=1000, alpha=0.99, iters=5000",9605.714847509938,10285.070117273333,674.8163428331472,0.01854908000677824
TS,"neigh=swap, iters=500, tabu_size=20",11973.35629016831,12710.321089602197,533.7760662561545,0.03394696000032127
TS,"neigh=insert, iters=500, tabu_size=20",10257.42124958276,10681.111137549118,336.8863740879834,0.0342384799849242
TS,"neigh=two_opt, iters=500, tabu_size=20",9278.696183313657,9546.607189645267,244.5169282111327,0.038030699966475366
TS,"neigh=two_opt, iters=500, tabu_size=5",9207.76148309046,9482.403103545374,235.56161447354532,0.037358099967241286
TS,"neigh=two_opt, iters=500, tabu_size=10",9320.615068322011,9475.131455959749,96.35316961519227,0.03732555997557938
TS,"neigh=two_opt, iters=500, tabu_size=20",9490.303318380305,9635.570509350257,164.37257587345707,0.038096500048413875
TS,"neigh=two_opt, iters=500, tabu_size=50",9487.371595480909,9769.789766526606,193.09122223765718,0.040949760004878044
TS,"neigh=two_opt, iters=100, tabu_size=20",10441.606675318275,10919.93539467693,331.5610950482642,0.007665420044213533
TS,"neigh=two_opt, iters=250, tabu_size=20",9262.268166887163,9631.463356118027,340.30056078111335,0.0191892399918288
TS,"neigh=two_opt, iters=500, tabu_size=20",8966.08337100167,9219.705922077183,246.26450195119932,0.03808183996006846
