algorithm,params,min,mean,std,time
TS,"neigh=two_opt, iters=500, tabu_size=20",9071.445789535657,9339.022782616386,168.45603608467067,0.03913348000496626
TS,"neigh=two_opt, iters=1000, tabu_size=20",9161.393741371487,9350.844617795858,123.96933523264012,0.07847611997276545
TS,"neigh=two_opt, iters=500, candidates=5",14486.983627802561,15583.165346416326,687.2339153823063,0.010161879984661937
TS,"neigh=two_opt, iters=500, candidates=10",10896.164118191751,11520.096601501285,458.8619961543843,0.019663440017029642
TS,"neigh=two_opt, iters=500, candidates=20",9039.580339357663,9444.557956140045,351.8174402102202,0.038751799939200283
TS,"neigh=two_opt, iters=500, candidates=40",8568.175749067148,8736.390020387855,185.34464149426157,0.07778435996733606
TS_DIVERSIFICATION,"iters=500, tabu_size=20",9221.299589686454,9804.423878157024,380.1730795992902,0.03818954001180828
GA,"sel=tournament, cross=ox, pop=100, gen=100",13809.084813716892,14782.034579939218,868.3520229643567,0.11125032003037631
GA,"sel=roulette, cross=ox, pop=100, gen=100",15142.330589835025,16170.350135338607,1067.2004240590852,0.24616047996096313
GA,"sel=ranking, cross=ox, pop=100, gen=100",12857.44442067704,14258.787654870608,1165.5688326567663,0.28185491999611256
GA,"sel=tournament, cross=ox, pop=100, gen=100",14087.067478860103,14755.494976753835,668.391054325805,0.1115103599615395
GA,"sel=tournament, cross=pmx, pop=100, gen=100",14637.1602055271,16451.59507747388,1079.1816391239013,0.08485526004806161
GA,"sel=tournament, cross=cx, pop=100, gen=100",15733.090311649263,16820.354346336975,968.2901257540991,0.2612085799686611
GA,"sel=tournament, cross=ox, mut=swap, pop=100, gen=100",11291.7723394458,14179.962443258768,1998.1245875681473,0.11149111995473504
GA,"sel=tournament, cross=ox, mut=insert, pop=100, gen=100",12820.65471110411,14293.169324718401,851.3275809232937,0.11083320002071559
GA,"sel=tournament, cross=ox, mut=inversion, pop=100, gen=100",11006.880251474118,11512.099822414577,498.26825461995935,0.11183412000536919
GA,"sel=tournament, cross=ox, pop=50, gen=100",14117.599762297306,16746.552293566663,1566.4385866912285,0.05473796003498137
GA,"sel=tournament, cross=ox, pop=100, gen=100",13456.545322390592,14572.618156595445,985.9696689162229,0.11095034000463784
GA,"sel=tournament, cross=ox, pop=150, gen=100",11749.448596254097,13356.428847888312,2097.735195045346,0.16989623992703856
GA,"sel=tournament, cross=ox, pop=200, gen=100",11292.922781380788,12806.539378823936,1593.1265525075437,0.22733650007285178
GA,"sel=tournament, cross=ox, p_mut=0.01, pop=100, gen=100",14498.15976366034,16214.61092888718,1334.7991096153185,0.11028220001608133
GA,"sel=tournament, cross=ox, p_mut=0.05, pop=100, gen=100",13153.942343917775,14099.235754147196,798.307440516774,0.11087444005534053
GA,"sel=tournament, cross=ox, p_mut=0.1, pop=100, gen=100",13745.89440681027,14378.643872982646,478.9527219902562,0.11093037994578481
GA,"sel=tournament, cross=ox, p_mut=0.2, pop=100, gen=100",11417.474185187151,13088.209845241037,1532.929408630649,0.11238948004320264
GA_ADAPTIVE,"pop=100, gen=100, adaptive_mutation",11263.541658120279,13511.787925310877,1656.5489171845225,0.1670319200027734
ACO,"n_ants=10, iters=50, alpha=1, beta=2",8529.586408557956,8673.943426249229,155.942691503258,0.12360868002288043
ACO,"n_ants=20, iters=50, alpha=1, beta=2",8466.215516978882,8570.100396676251,109.30723131351526,0.2411599799990654
ACO,"n_ants=30, iters=50, alpha=1, beta=2",8431.4690193654,8563.3081241654,81.5464847156562,0.359141939971596
ACO,"n_ants=50, iters=50, alpha=1, beta=2",8394.099652608193,8492.593384683276,84.26100655900676,0.6022964199539274
ACO,"n_ants=20, iters=50, alpha=0.5, beta=2",9143.101401157144,9664.751045694291,327.1862855810234,0.24331598002463578
ACO,"n_ants=20, iters=50, alpha=1.0, beta=2",8575.358828331291,8667.786923812391,141.7364066710911,0.24093582001514732
ACO,"n_ants=20, iters=50, alpha=2.0, beta=2",8590.758286210703,8661.239127859577,63.000308398443494,0.24088761997409164
ACO,"n_ants=20, iters=50, alpha=3.0, beta=2",8733.35663940028,8787.86395881834,56.27204102374989,0.2401507599744946
ACO,"n_ants=20, iters=50, alpha=1, beta=1.0",9126.492149601692,9321.678005981545,215.89408539605455,0.24282618006691337
ACO,"n_ants=20, iters=50, alpha=1, beta=2.0",8431.4690193654,8558.89551632586,113.91901869043393,0.24077907991595565
ACO,"n_ants=20, iters=50, alpha=1, beta=3.0",8475.624215637592,8526.717897206978,37.47608600312709,0.2399202400352806
ACO,"n_ants=20, iters=50, alpha=1, beta=5.0",8431.4690193654,8490.785337893925,69.20987854120786,0.244121600035578
ACO,"n_ants=20, iters=50, rho=0.1",8950.68042882343,9210.110524904901,176.19488303723472,0.24384062006138266
ACO,"n_ants=20, iters=50, rho=0.3",8431.469019365402,8574.73016064527,170.15097640047995,0.24119572001509368
ACO,"n_ants=20, iters=50, rho=0.5",8568.745828223819,8659.689462758506,90.64178206090307,0.240649399952963
ACO,"n_ants=20, iters=50, rho=0.7",8394.099652608194,8540.914493241715,86.03619509651739,0.24029557998292148
MMAS,"n_ants=20, iters=50 (MAX-MIN)",9107.001689762408,9488.576246335297,322.5061834224513,0.2396551800891757
